"label","text"
"soledad_aislamiento","ya no me animo a salir de viaje porque implica demasiado planeacion y me da pena con los demas"
"soledad_aislamiento","siento que perdi el contacto con quien era antes de la diabetes y no encuentro como recuperarlo"
"soledad_aislamiento","me da tristeza que mis hijos no tengan tiempo de acompañarme al medico aunque quisieran"
"soledad_aislamiento","siento que la enfermedad me fue robando mis espacios de convivencia uno por uno"
"soledad_aislamiento","ya no llamo a mis amigos para salir porque se que va a haber algo que no puedo hacer o comer"
"soledad_aislamiento","siento que cargo esta enfermedad como si fuera un secreto que no puedo compartir con nadie"
"soledad_aislamiento","me siento muy solo cuando recibo malas noticias del medico y no tengo a nadie con quien procesarlas"
"soledad_aislamiento","ya no participo en las conversaciones cuando hablan de comida porque me siento aparte del grupo"
"soledad_aislamiento","siento que la diabetes me separo de una version de mi mismo que era mas libre y mas feliz"
"soledad_aislamiento","me da mucha pena que mis vecinos me vean como el enfermo del barrio y me traten con lastima"
"soledad_aislamiento","ya no platico de como me siento porque siento que le cargo el problema a quien me escucha"
"soledad_aislamiento","siento que estoy solo en esto aunque mi familia quiera ayudar porque no saben como hacerlo"
"soledad_aislamiento","me siento muy aislado en las fiestas cuando todos brindan y yo tengo que levantar un vaso de agua"
"soledad_aislamiento","ya no me buscan para las caminatas de los domingos desde que saben que me canso mas rapido"
"soledad_aislamiento","siento que la diabetes me quito la espontaneidad de poder decir que si a los planes sin pensarlo"
"soledad_aislamiento","me da tristeza saber que muy pocas personas van a entender este texto si no tienen diabetes"
"soledad_aislamiento","ya no comparto mis logros de salud porque siento que a nadie le importa tanto como a mi"
"soledad_aislamiento","siento que vivo en un mundo paralelo al de los demas donde todo requiere mas esfuerzo y planeacion"
"soledad_aislamiento","me siento muy solo con mis pensamientos de noche cuando todo esta en silencio y solo estoy yo con mi enfermedad"
"confusion_incertidumbre","no entiendo porque si como lo mismo que ayer el azucar me sale completamente diferente"
"confusion_incertidumbre","el medico me explica las cosas pero salgo de la consulta sin entender nada de lo que me dijo"
"confusion_incertidumbre","no se si el pan integral que como esta bien o tambien me sube el azucar igual que el normal"
"confusion_incertidumbre","me confunde mucho que en internet digan que la fruta es sana pero el medico me la limita"
"confusion_incertidumbre","no entiendo para que me hacen tantos estudios diferentes si todos son para lo mismo"
"confusion_incertidumbre","me pierdo cuando el medico habla de glucosa postprandial y hemoglobina y no se que significa"
"confusion_incertidumbre","no se si el cansancio que siento en las tardes es por la diabetes o por otra enfermedad"
"confusion_incertidumbre","me confunde que un medico me diga que puedo comer tortilla y otro que no puedo"
"confusion_incertidumbre","no entiendo porque el estres me sube el azucar si yo no como diferente cuando estoy nervioso"
"confusion_incertidumbre","no se cuantas veces al dia debo medirme el azucar el medico me dijo diferente cada visita"
"confusion_incertidumbre","me confunde mucho saber si el dolor de cabeza que tengo es por el azucar alta o por otra cosa"
"confusion_incertidumbre","no entiendo porque si bajo de peso el azucar sigue igual de alta"
"confusion_incertidumbre","me pierdo con tantos tipos de carbohidratos simples y complejos y no se cual puedo comer"
"confusion_incertidumbre","no se si puedo tomar la vitamina D que me recomendo mi vecina o me va a afectar el tratamiento"
"confusion_incertidumbre","me confunde que el glucometro me de un numero en ayunas y otro muy diferente despues de comer"
"confusion_incertidumbre","no entiendo porque hay dias que me siento muy bien con el azucar alta y otros me siento fatal"
"confusion_incertidumbre","no se si el adormecimiento que tengo en los pies es normal o debo llamar al medico urgente"
"confusion_incertidumbre","me confunde mucho que el medico me cambie el medicamento sin explicarme bien el por que"
"confusion_incertidumbre","no entiendo la diferencia entre diabetes tipo uno y tipo dos y cual de las dos tengo exactamente"
"confusion_incertidumbre","no se si el te de canela que tomo por las noches me ayuda o me interfiere con el medicamento"
"confusion_incertidumbre","me confunde que algunos dias haga ejercicio y me suba el azucar en lugar de bajarme"
"confusion_incertidumbre","no entiendo por que me piden que coma cada tres horas si eso me da mas hambre"
"confusion_incertidumbre","no se cuando debo ir a urgencias y cuando puedo esperar a mi cita normal del mes"
"confusion_incertidumbre","me confunde mucho leer las etiquetas de los alimentos porque hay muchos tipos de azucar"
"confusion_incertidumbre","no entiendo por que si tomo bien mis medicamentos los niveles siguen sin controlarse bien"
"confusion_incertidumbre","no se si puedo tomar aspirina o ibuprofeno cuando me duele la cabeza con la diabetes"
"confusion_incertidumbre","me confunde que me digan que debo comer grasas buenas pero no sepa cuales son esas"
"confusion_incertidumbre","no entiendo por que el medico me dice que estoy bien pero yo me siento muy mal por dentro"
"confusion_incertidumbre","no se si el jugo de nopal que toma mi hermana le sirve para la diabetes o es puro mito"
"confusion_incertidumbre","me confunde que unos digan que el platano engorda el azucar y otros que es bueno para diabeticos"
"confusion_incertidumbre","no entiendo como es que la diabetes puede afectar los ojos si es una enfermedad del azucar"
"confusion_incertidumbre","no se si el ejercicio que hago es suficiente o necesito hacer mas para controlar los niveles"
"confusion_incertidumbre","me confunde que el medico del IMSS me diga una cosa y el medico privado me diga otra diferente"
"confusion_incertidumbre","no entiendo por que a veces me tiemblan las manos si el glucometro dice que estoy en nivel normal"
"confusion_incertidumbre","no se si puedo comer en tacos de canasta de vez en cuando o me van a subir mucho el azucar"
"confusion_incertidumbre","me confunde mucho que me digan que debo reducir el estres cuando el estres viene de la misma enfermedad"
"confusion_incertidumbre","no entiendo por que necesito ir al oftalmologo si mis ojos los veo bien y no me duelen"
"confusion_incertidumbre","no se si la miel de abeja es mejor que el azucar normal o igual me hace daño"
"confusion_incertidumbre","me confunde que en la television anuncien productos para diabeticos que el medico no me ha mencionado"
"confusion_incertidumbre","no entiendo por que me piden que registre lo que como si el medico no revisa ese registro"
"confusion_incertidumbre","no se si puedo tomar cafe por las mañanas o me afecta los niveles de azucar"
"confusion_incertidumbre","me confunde que me digan que la diabetes no tiene cura pero que si se puede controlar bien"
"confusion_incertidumbre","no entiendo como calcular el indice glucemico de los alimentos que como todos los dias"
"confusion_incertidumbre","no se si el sueño que me da despues de comer es normal o es señal de que el azucar me subio"
"confusion_incertidumbre","me confunde que el medico me pida bajar de peso pero la dieta que me dio no me quita el hambre"
"confusion_incertidumbre","no entiendo por que si duermo mal se me sube el azucar aunque no haya comido diferente"
"confusion_incertidumbre","no se cuanto tiempo mas voy a necesitar medicamento o si algun dia me lo van a poder quitar"
"confusion_incertidumbre","me confunde que me digan que puedo comer de todo con moderacion pero no me expliquen que es moderacion"
"confusion_incertidumbre","no entiendo si tengo que evitar toda la grasa o solo algunos tipos de grasa en mi alimentacion"
"confusion_incertidumbre","no se si los sintomas que siento son de la diabetes o de los medicamentos que tomo para ella"
"preocupacion_familiar","me preocupa mucho que mis hijos tengan que gastar sus ahorros en mis medicamentos cada mes"
"preocupacion_familiar","no quiero que mi esposa tenga que cuidarme como si fuera un bebe cuando ella tambien esta envejeciendo"
"preocupacion_familiar","me angustia pensar que si me complico mis hijos van a tener que dejar sus trabajos para atenderme"
"preocupacion_familiar","me preocupa mucho que mis nietos crezcan viendo al abuelo siempre enfermo y se traumaticen"
"preocupacion_familiar","no quiero ser la razon por la que mis hijos no puedan comprar su casa o darse sus gustos"
"preocupacion_familiar","me angustia que mi esposo no pueda descansar bien en las noches por estar pendiente de mi"
"preocupacion_familiar","me preocupa mucho que si me pasa algo grave mis hijos no sepan como manejar la situacion"
"preocupacion_familiar","no quiero que mi enfermedad sea el tema principal de todas las conversaciones en mi familia"
"preocupacion_familiar","me angustia pensar que mis nietos van a heredar la predisposicion a la diabetes por mis genes"
"preocupacion_familiar","me preocupa que mi familia este sacrificando su calidad de vida por estar pendiente de mi"
"preocupacion_familiar","no quiero que mis hijos sientan que tienen la obligacion de cuidarme cuando deberian vivir su vida"
"preocupacion_familiar","me angustia no poder contribuir economicamente como antes por los gastos del tratamiento"
"preocupacion_familiar","me preocupa mucho que si yo ya no puedo valerme solo mi esposa quede completamente sola"
"preocupacion_familiar","no quiero que mis nietos me recuerden como el abuelo enfermo sino como el abuelo divertido"
"preocupacion_familiar","me angustia que mi hija mayor haya dejado de trabajar para cuidarme sin que yo se lo pidiera"
"preocupacion_familiar","me preocupa mucho que mis hijos no tengan tiempo para sus propios hijos por estar con migo"
"preocupacion_familiar","no quiero que la diabetes se convierta en el centro de la vida de toda mi familia"
"preocupacion_familiar","me angustia pensar en quien va a cuidar a mi esposa si yo me voy primero por las complicaciones"
"preocupacion_familiar","me preocupa que mis nietos aprendan a tenerle miedo a la comida por verme a mi con tantas restricciones"
"preocupacion_familiar","no quiero que mi esposo renuncie a sus sueños de retiro por tener que costear mis medicamentos"
"preocupacion_familiar","me angustia que mis hijos se peleen entre ellos por decidir quien se hace cargo de mi cuidado"
"preocupacion_familiar","me preocupa mucho no poder ver a mis nietos crecer si la enfermedad se complica pronto"
"preocupacion_familiar","no quiero que mi familia sienta que no puede hablar de sus problemas porque el mio es mas grande"
"preocupacion_familiar","me angustia que mis hijos tengan que tomar decisiones medicas por mi si yo ya no puedo hacerlo"
"preocupacion_familiar","me preocupa que la preocupacion constante por mi salud este afectando la salud de mi esposa"
"preocupacion_familiar","no quiero que mis nietos dejen de invitarme a sus eventos por miedo a que me pase algo"
"preocupacion_familiar","me angustia pensar que si me hospitalizo mi familia va a gastar todo lo que tiene ahorrado"
"preocupacion_familiar","me preocupa que mis hijos ya no puedan salir de vacaciones porque el dinero se va en mis gastos"
"preocupacion_familiar","no quiero que mi enfermedad le quite la infancia a mis nietos por tener que estar pendientes de mi"
"preocupacion_familiar","me angustia que mi esposa tenga que aprender a vivir sola si yo me complico mucho"
"preocupacion_familiar","me preocupa mucho que mis hijos se sientan culpables si algun dia deciden no poder cuidarme"
"preocupacion_familiar","no quiero que la diabetes cambie la dinamica de mi familia y los haga infelices por mi culpa"
"preocupacion_familiar","me angustia que mis nietos vean cuando me pongo mal y se asusten sin saber que hacer"
"preocupacion_familiar","me preocupa que mi familia no este preparada para una emergencia medica si me pasa algo de noche"
"preocupacion_familiar","no quiero que mi esposo se sienta solo en su vejez por tener que dedicarse a cuidarme a mi"
"preocupacion_familiar","me angustia pensar en los gastos que va a generar mi enfermedad si se complica con los años"
"preocupacion_familiar","me preocupa mucho que mis hijos descuiden su propia salud por estar tan enfocados en la mia"
"preocupacion_familiar","no quiero que mi familia tenga que cambiar sus planes cada vez que yo me siento mal"
"preocupacion_familiar","me angustia que mis nietos crezcan pensando que estar enfermo es algo normal en la vida"
"preocupacion_familiar","me preocupa que mi esposa no sepa como ayudarme si me baja mucho el azucar cuando estamos solos"
"preocupacion_familiar","no quiero que mis hijos sientan que les arruine la vida por haberme enfermado de esto"
"preocupacion_familiar","me angustia pensar en todos los gastos que vienen si necesito dialisis o algun tratamiento caro"
"preocupacion_familiar","me preocupa que mis nietos tengan miedo de quedarse solos con el abuelo por si le pasa algo"
"preocupacion_familiar","no quiero que la enfermedad sea el motivo por el que mi familia no pueda tener una vida normal"
"preocupacion_familiar","me angustia que mis hijos tengan que explicarles a sus jefes que necesitan tiempo para llevarme al medico"
"preocupacion_familiar","me preocupa mucho que mi esposa cargue sola con todas las responsabilidades de la casa por mi"
"preocupacion_familiar","no quiero que mis nietos me vean sufrir porque eso les puede dejar una marca muy profunda"
"preocupacion_familiar","me angustia que si me voy antes que mi esposa ella no sepa como manejar todos los tramites sola"
"preocupacion_familiar","me preocupa que mis hijos esten esperando que yo me mejore para poder vivir su vida con mas calma"
"preocupacion_familiar","no quiero que la diabetes se lleve los mejores años de mi familia junto con los mios"
"resignacion","pues asi me toco y hay que jalarlo aunque no sea lo que uno quisiera para su vida"
"resignacion","ya me acostumbre a vivir con esto y ya ni lo pienso tanto como antes la verdad"
"resignacion","no tiene caso enojarse por algo que no va a cambiar mejor guardas energia para lo que si puedes hacer"
"resignacion","ya entendi que esto es para toda la vida y me di por vencido de esperar que se quite"
"resignacion","pues que le vamos a hacer hay cosas que no se pueden cambiar y esta es una de ellas"
"resignacion","ya me resigne a que voy a necesitar pastillas hasta que me muera y ya ni me molesta"
"resignacion","no vale la pena seguir luchando contra algo que no tiene cura mejor adaptarse y ya"
"resignacion","ya aprendi a vivir con las restricciones aunque no me gusten ni tantito"
"resignacion","pues asi son las cosas uno no escoge lo que le toca en la vida"
"resignacion","ya me di cuenta que por mas que me esfuerce la diabetes siempre va a estar ahi"
"resignacion","no me quejo de lo que tengo porque podria estar mucho peor como otros que conozco"
"resignacion","ya acepte que mi cuerpo cambio para siempre y que no voy a volver a ser como antes"
"resignacion","pues hay que seguir aunque sea a rastras porque de algo se tiene que morir uno al final"
"resignacion","ya no peleo contra la enfermedad es mas facil dejarla ser parte de mi vida y ya"
"resignacion","no tiene caso ilusionarse con mejorar mucho mejor conformarse con no empeorar"
"resignacion","ya me acostumbre a que mi vida gira en torno a medicamentos y citas medicas"
"resignacion","pues lo que dios mande que eso es lo que nos toca a cada quien sin poder elegir"
"resignacion","ya entendi que hay batallas que no se pueden ganar y esta es una de ellas"
"resignacion","no me angustio por el futuro lo que tenga que venir que venga y ya"
"resignacion","ya aprendi a no hacerme ilusiones de que algun dia voy a estar como estaba antes"
"resignacion","pues ni modo la vida no es justa y a mi me toco esta parte injusta de ella"
"resignacion","ya me acostumbre a decir que no en las reuniones cuando hay comida que no puedo comer"
"resignacion","no tiene caso seguir lamentandose por lo que ya no se puede cambiar"
"resignacion","ya me resigné a que siempre voy a ser el del platito especial en todas las reuniones"
"resignacion","pues asi es la vida le pegan a uno donde mas duele y hay que aguantar nomás"
"resignacion","ya no me imagino siendo el que era antes de la diabetes ese ya no existe"
"resignacion","no vale la pena gastar energia en enojarse por algo que no depende de uno"
"resignacion","ya me di por vencido con soñar que algun dia voy a comer libremente como antes"
"resignacion","pues que le voy a hacer esto es lo que hay y con esto me voy a morir"
"resignacion","ya acepte que la diabetes es parte de quien soy aunque no me guste aceptarlo"
"resignacion","no me quejo mucho de mi situacion porque la queja no cambia nada de lo que tengo"
"resignacion","ya me acostumbre a vivir con miedo y ya casi ni lo siento porque es mi normalidad"
"resignacion","pues asi me toco y los que me quieren ahi estan a pesar de todo lo que implica"
"resignacion","ya entendi que mi cuerpo ya no va a ser el mismo y me tuve que hacer a la idea"
"resignacion","no tiene caso angustiarse por lo que pueda venir mejor vivir el dia que toca"
"resignacion","ya me resign é a que siempre voy a necesitar ayuda para algunas cosas que antes hacia solo"
"resignacion","pues lo que sea que venga hay que recibirlo con lo que se pueda aunque duela"
"resignacion","ya no me imagino una vida sin pastillas ni glucometro eso ya es parte de mi rutina"
"resignacion","no vale la pena seguir llorando por lo que ya no tiene remedio ni solucion"
"resignacion","ya aprendi que la vida que yo queria no va a ser y hay que vivir la que toca"
"resignacion","pues asi son las cosas y hay que jalarlo con lo que se tiene aunque sea poco"
"resignacion","ya me acostumbre a que los demas coman de todo y yo tenga que ver nada mas"
"resignacion","no me angustio ya por lo que pueda pasar total uno no controla nada de esto"
"resignacion","ya entendi que la felicidad tiene que venir de otras cosas porque de la comida ya no"
"resignacion","pues ni modo me toco esto y aqui voy jalando como puedo con lo que tengo"
"resignacion","ya me resigné a que la diabetes va a estar conmigo en cada momento de mi vida"
"resignacion","no tiene caso seguir pensando en como hubiera sido la vida sin esta enfermedad"
"resignacion","ya me acostumbre a que cada mañana empiece con medicamentos y glucometro antes que nada"
"resignacion","pues lo que dios quiera que mande que para eso estamos aqui en esta vida"
"resignacion","ya no peleo contra lo que no puedo cambiar mejor guardo energia para disfrutar lo poco que puedo"
"resignacion","pues asi me toco vivir y hay que encontrarle el lado bueno aunque cueste mucho trabajo"
"miedo_ansiedad","cada vez que salgo de casa sin decirle a nadie a donde voy siento que algo malo me puede pasar en cualquier momento y que no voy a tener a nadie cerca que sepa que hacer si me pasa algo"
"miedo_ansiedad","anoche no pude cerrar los ojos en toda la noche dando vueltas en la cama pensando en los resultados que me van a dar el proximo martes en el laboratorio y en todo lo que el medico me puede decir"
"miedo_ansiedad","cuando veo al vecino en silla de ruedas me quedo pensando un buen rato en silencio y me entra una cosa muy fea en el estomago que no se me va en todo el dia"
"miedo_ansiedad","antes de cada comida me quedo unos minutos pensando si lo que voy a comer me va a afectar y esa duda me persigue aunque ya haya comido bien toda la semana"
"miedo_ansiedad","mi hija me llamo para decirme que iba a llegar tarde y en ese momento senti que el corazon se me apretaba pensando en que iba a estar sola si me pasaba algo antes de que llegara"
"miedo_ansiedad","hay veces que estoy en medio de una conversacion normal y de repente me distraigo porque siento algo raro en el cuerpo y ya no puedo concentrarme en nada mas hasta que pasa"
"miedo_ansiedad","el otro dia fui al mercado y a mitad del recorrido senti que las piernas me flaqueaban y tuve que sentarme en una banca porque no sabia si era el calor o algo mas y me entro un susto muy feo"
"miedo_ansiedad","cuando veo en las noticias algo relacionado con enfermedades del corazon o de los riñones apago la television porque despues no puedo dejar de pensar en eso por horas"
"miedo_ansiedad","a veces en la noche me despierto de golpe sin razon aparente y lo primero que hago es buscar el glucometro porque no me puedo volver a dormir hasta saber que estoy bien"
"miedo_ansiedad","el mes pasado fui a la boda de mi sobrina y durante toda la cena estuve pendiente de como me sentia en lugar de disfrutar porque no queria que me pasara algo enfrente de todos"
"miedo_ansiedad","cada que alguien en mi familia me dice que se ve diferente en mi cara o que me noto palido me entra una cosa en el pecho que no se me quita hasta que me reviso y veo que todo esta bien"
"miedo_ansiedad","llevo tres dias con un dolor en el pie que no me deja dormir bien y aunque el medico dice que no es nada grave yo no puedo dejar de pensar en todo lo que he escuchado sobre los pies y la diabetes"
"miedo_ansiedad","cuando viajo en camion y el chofer maneja muy rapido pienso en que si me pasa algo nadie en ese camion va a saber que tengo que hacer y eso me pone muy nervioso durante todo el viaje"
"miedo_ansiedad","hay dias que me levanto con el cuerpo muy pesado y en lugar de pensar que es normal me paso la mañana tratando de identificar si es una señal de que algo esta pasando con mis niveles"
"miedo_ansiedad","el año pasado me desmaye una vez y desde entonces cada vez que siento un mareo aunque sea leve me paralizo y no puedo hacer nada hasta que pasa porque el recuerdo de ese dia no se me va"
"miedo_ansiedad","cuando veo que hay cola larga en la farmacia y me doy cuenta de que solo me quedan pastillas para dos dias me entra una angustia muy grande que no desaparece hasta que ya tengo el medicamento en la mano"
"miedo_ansiedad","antes de salir de casa siempre reviso dos o tres veces que traigo todo lo que necesito y aun asi en el camino me quedo pensando si se me olvido algo y no puedo relajarme hasta que llego a mi destino"
"miedo_ansiedad","cuando mi esposo tarda mas de lo que dijo en llegar a casa empiezo a imaginar que me va a pasar algo antes de que el llegue y se me va la tarde en esos pensamientos"
"miedo_ansiedad","hay veces que en medio de la noche escucho mi propio corazon latir y aunque se que es normal no puedo evitar quedarme escuchando para asegurarme de que el ritmo este bien"
"miedo_ansiedad","el otro dia fui al doctor de mis ojos y durante todos los dias antes de la cita no pude hacer nada con calma porque no queria que me dijeran que algo habia cambiado desde la ultima vez"
"miedo_ansiedad","cuando mis hijos me preguntan como me he sentido esta semana a veces les digo que bien aunque no sea del todo cierto porque no quiero que se preocupen mas de lo que ya se preocupan"
"miedo_ansiedad","hay noches que no puedo apagar la luz del cuarto porque en la oscuridad los pensamientos se ponen mas pesados y me es muy dificil calmar la cabeza para poder descansar"
"miedo_ansiedad","cuando el medico me dice que volvamos a revisar algo en la proxima cita aunque sea de rutina yo me paso las semanas siguientes pensando en que puede significar esa revision"
"miedo_ansiedad","antes de comer en un restaurante que no conozco me pongo a revisar el menu desde el telefono para no encontrarme con sorpresas cuando este sentado ahi porque la incertidumbre de no saber que voy a poder comer me pone muy nervioso"
"miedo_ansiedad","hay dias que me siento tan bien que me preocupa porque pienso que a lo mejor estoy ignorando algo importante que mi cuerpo me esta tratando de decir"
"miedo_ansiedad","cuando alguien me pregunta si me he sentido bien ultimamente me tardo en contestar porque en ese momento reviso mentalmente cada cosa que he sentido en los ultimos dias antes de responder"
"miedo_ansiedad","el otro dia escuche a dos señoras platicar de alguien que tuvo que amputarle algo por la diabetes y me tuve que cambiar de lugar porque no podia seguir escuchando eso sin que me afectara"
"miedo_ansiedad","hay momentos en reuniones familiares en que de repente me desconecto de la conversacion porque me empieza a dar vueltas en la cabeza la lista de cosas que podrian salir mal si no me cuido bien"
"miedo_ansiedad","cuando veo que ya es tarde y no he comido a la hora que me toca me entra una prisa muy grande que a veces me pone de mal humor con todo el mundo porque no puedo pensar en otra cosa"
"miedo_ansiedad","a veces cuando estoy viendo la television y hay un comercial de algun medicamento para complicaciones me cambio rapidamente de canal porque prefiero no escuchar lo que dice aunque en el fondo ya se lo que es"
"miedo_ansiedad","hace unos dias tuve que ir a visitar a un familiar al hospital y cuando llegue al piso donde estaba me costo mucho trabajo caminar por ese pasillo porque no podia dejar de pensar en que algun dia yo podia estar ahi"
"miedo_ansiedad","hay veces que en las mañanas antes de levantarme me quedo un momento acostado revisando como siente el cuerpo antes de moverme porque ya aprendi que algunos dias empiezan diferente y quiero saber a que me enfrento"
"miedo_ansiedad","cuando en la familia hablan de planes para dentro de muchos años a veces me quedo callado porque no se si voy a poder estar ahi y no quiero decirlo en voz alta para no preocupar a nadie"
"miedo_ansiedad","el otro dia se me fue la luz en la noche y no podia encontrar el glucometro y aunque solo fueron unos minutos en la oscuridad me entre un susto muy feo que se me fue hasta que encontre el aparato y vi el numero"
"miedo_ansiedad","hay dias que me despido de mi esposa en la mañana y me quedo pensando en que ojala que todo este bien cuando regrese a casa porque nunca se sabe lo que puede pasar durante el dia"
"tristeza","hay momentos en los que me siento en la mesa con toda mi familia y aunque estamos todos juntos siento una distancia muy rara que no se como explicar con palabras"
"tristeza","el otro dia encontre una foto de cuando ibamos de vacaciones hace como ocho años y me quede mucho tiempo viendo esa imagen sin poder hacer nada mas porque me acorde de como era todo antes"
"tristeza","cuando cocino algo especial para mis nietos y veo sus caras de felicidad siento algo muy bonito pero al mismo tiempo algo muy feo que se mezclan y no se bien como llamarle a eso que siento"
"tristeza","hay noches que me acuesto y repaso mentalmente el dia que paso y me doy cuenta de que cada vez hay mas cosas que ya no hago como las hacia antes y eso me pesa mucho aunque trate de no pensar en ello"
"tristeza","el domingo pasado fui con mi esposo al mercado que siempre ibamos los dos cuando eramos jovenes y al ver todos los puestos de comida se me apretó algo por dentro que no me solto en todo el dia"
"tristeza","cuando mi nieto me pregunta que por que el abuelo no puede comer lo mismo que todos me quedo sin palabras por un momento antes de responderle y en ese momento siento algo muy pesado en el pecho"
"tristeza","a veces en las reuniones me siento a escuchar las conversaciones de los demas y me doy cuenta de que yo antes tambien participaba diferente y ahora hay algo que cambio aunque nadie mas lo note"
"tristeza","hay dias que me levanto y lo primero que pienso antes de hacer cualquier cosa ya no es en el dia que viene sino en todo lo que implica el dia que viene y eso me hace sentir muy pesado desde temprano"
"tristeza","el otro dia fui a la tienda a comprar algo y en el camino de regreso no se por que se me llenaron los ojos de lagrimas sin ninguna razon aparente y tube que pararme en la esquina un momento antes de seguir"
"tristeza","cuando veo peliculas donde la gente come junta y se rie y disfruta sin preocuparse de nada siento que eso pertenece a un mundo que ya no es el mio aunque nadie mas en la sala note lo que estoy sintiendo"
"tristeza","hay conversaciones con mis hijos en las que me preguntan como me siento y les digo que bien pero cuando cuelgo el telefono me quedo un rato sentado sin hacer nada porque la respuesta no era del todo verdad"
"tristeza","el otro dia mi esposa hizo un guiso que antes era mi favorito pero con ingredientes diferentes para que yo pudiera comerlo y aunque lo hizo con mucho cariño comerlo me puso sentimental de una forma que no esperaba"
"tristeza","a veces cuando estoy solo en casa y hay silencio me viene una sensacion de vacio que no se llena con nada de lo que tengo cerca y me quedo ahi sentado esperando a que pase"
"tristeza","cuando mis amigas hablan de los viajes que han hecho o que quieren hacer yo escucho y asiento pero por dentro pienso en todo lo que implicaria para mi hacer algo asi y se me va la emocion antes de que empiece"
"tristeza","hay momentos en que veo a mi esposo haciendo cosas que yo antes hacia con el y ahora solo puedo ver porque ya no puedo hacerlas igual y en esos momentos prefiero voltear para otro lado para que no me vea la cara"
"tristeza","el otro dia mi nieta me dijo que cuando crezca quiere ser como yo y aunque me lleno de orgullo tambien me entro algo muy triste de pensar en todo lo que ella no sabe sobre lo que es ser como yo ahora"
"tristeza","hay tardes en que me siento en el patio a ver el cielo y me quedo pensando en planes que tenia y que ya no se van a dar de la manera que los imaginaba y eso se asienta en el pecho de una manera que no se va facil"
"tristeza","cuando alguien me pregunta que como estoy y le digo bien a veces quisiera poder decir la verdad entera pero no encuentro las palabras ni el momento ni la persona correcta para hacerlo"
"tristeza","el sabado pasado fui a la fiesta de quince años de mi sobrina y cuando pusieron la musica y todos se levantaron a bailar yo me quede sentado viendo y senti algo muy hondo que no pude nombrar en ese momento"
"tristeza","hay momentos en que estoy haciendo algo completamente ordinario como lavar los trastes o tender la cama y de repente se me viene encima una sensacion muy pesada sin que nada la haya provocado"
"tristeza","cuando veo fotos antiguas en las que me veo diferente y mas ligero de expresion no de peso sino de algo que ya no se exactamente que es me quedo mirando esa version de mi mismo un buen rato"
"tristeza","el otro dia escuche una cancion que solia gustarme mucho y en lugar de alegrarme me puso muy sentimental porque me recordo una epoca en la que las cosas eran mas simples y mas libres para mi"
"tristeza","hay reuniones familiares en las que me rio y convivo y me divierto de verdad pero cuando llego a casa y me siento a quitarme los zapatos siento que algo se me cae encima que habia estado cargando todo el tiempo"
"tristeza","cuando mis nietos me piden que juegue con ellos y yo no puedo hacerlo como ellos quisieran veo en sus caritas que no entienden por que y eso me pesa de una manera que no se le puede explicar a nadie"
"tristeza","hay dias en que veo a mis vecinos salir temprano a caminar juntos y yo los veo desde la ventana y siento algo que no es envidia exactamente pero que tampoco es solo admiracion es algo entremedio que me deja quieto"
"tristeza","el otro dia un amigo me llamo para invitarme a algo y tuve que decirle que no y mientras le daba la explicacion me di cuenta de que ya llevo muchos años dando ese tipo de explicaciones y eso me pesa"
"tristeza","cuando estoy en el medico y veo a otras personas en la sala de espera a veces me pregunto que estaran sintiendo y si se sentiran tan solos en esto como yo a veces me siento aunque esten rodeados de gente"
"tristeza","hay noches en que pienso en como queria que fuera esta etapa de mi vida y en como esta siendo en realidad y la diferencia entre esas dos versiones es lo que me quita el sueño mas que cualquier otra cosa"
"tristeza","el otro dia mi hijo me pregunto si era feliz y me tarde tanto en contestar que el cambio de tema antes de que yo pudiera decir algo y me quede con las palabras atoradas"
"tristeza","a veces cocino algo que me pide el cuerpo de verdad y cuando termino de comer me quedo pensando en que ojala pudiera comer asi siempre sin consecuencias y ese pensamiento me acompaña un buen rato"
"tristeza","cuando platico con personas de mi edad que no tienen los mismos cuidados que yo noto la diferencia en como hablan de su dia a dia y esa diferencia a veces me pesa mas de lo que quisiera admitir"
"enojo_frustracion","llevo tres semanas siguiendo todo exactamente como me dijeron y esta mañana el numero que salio no tiene ninguna logica con todo lo que he hecho bien durante este tiempo"
"enojo_frustracion","fui a la cita que tenia hace tres meses y el medico me atendio en menos de diez minutos sin revisar mis notas ni preguntarme como me habia ido y sali de ahi sintiendo que habia ido hasta alla para nada"
"enojo_frustracion","en la fiesta del sabado pusieron de comer cosas que todos disfrutaron y yo me pase la noche eligiendo entre lo unico que podia comer mientras veia a todos los demas comer sin pensar en nada"
"enojo_frustracion","llevo semanas esperando que me llamen del hospital para darme una cita con el especialista y cada vez que marco para preguntar me dicen que espere un poco mas sin darme ninguna fecha concreta"
"enojo_frustracion","el otro dia mi cuñada me estuvo explicando durante media hora que si como nopal y tomo agua de pepino me voy a curar y yo tuve que escucharla sin decir nada porque no queria causar un problema familiar"
"enojo_frustracion","compre las tiras para el glucometro y me costaron casi lo mismo que toda la despensa de la semana y cuando llegue a casa y vi el ticket me quede pensando en cuanto tiempo mas voy a poder costear esto"
"enojo_frustracion","fui a la farmacia del seguro por mi medicamento y me dijeron que no habia surtido y que volviera la proxima semana y eso ya me lo han dicho tres veces seguidas y nadie me da una explicacion de por que"
